pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.11304670126019274,0.6245761805761806,-0.35875189209266917,-1.3380101610637418,914,37,
GOBP_PLACENTA_DEVELOPMENT,0.114215283483977,0.6245761805761806,-0.4493746848385456,-1.3841360370259546,833,17,
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.11374407582938388,0.6245761805761806,-0.4324967165349659,-1.3734929722440923,839,19,
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.11503531786074672,0.6245761805761806,-0.4945634783242159,-1.3767629646085295,797,12,
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.11516016080923357,0.6245761805761806,-0.39670417702216015,-1.3511882995235405,887,25,
GOBP_STEROL_BIOSYNTHETIC_PROCESS,0.11108374384236454,0.6245761805761806,-0.3569941893400049,-1.3395251554392338,901,38,
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,0.11359963057030709,0.6245761805761806,-0.31378308254938275,-1.3033190886426747,983,64,
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,0.1156043956043956,0.6245761805761806,-0.5091275434433606,-1.379250136037897,788,11,
GOBP_HEMOPOIESIS,0.11630606860158312,0.6266733992845408,-0.26671716500402987,-1.2435054444305864,1101,143,
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.11770561154659699,0.6269771790904907,-0.3622234359556936,-1.3349250528484555,945,35,
GOBP_L_AMINO_ACID_TRANSPORT,0.11703843052942757,0.6269771790904907,-0.4226549876139178,-1.3601978398127699,870,20,
GOBP_NEGATIVE_REGULATION_OF_COAGULATION,0.11793067500651551,0.6269771790904907,-0.4003893231502674,-1.348692630939882,904,24,
GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.11673280423280423,0.6269771790904907,-0.28673753257446505,-1.2699826508887742,1058,96,
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.11758548499651082,0.6269771790904907,-0.3168958236572187,-1.3008491161698346,1010,60,
GOBP_ASTROCYTE_DIFFERENTIATION,0.11958703756811012,0.6274396013087983,-0.4829513407551123,-1.3782788415718432,833,13,
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.11858279103398409,0.6274396013087983,0.36782054662812946,1.3600944268754909,327,16,
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING,0.11953125,0.6274396013087983,0.3310487982333441,1.3247907027656143,305,20,
GOBP_POSTSYNAPSE_ORGANIZATION,0.11950146627565983,0.6274396013087983,-0.349699705710686,-1.3260273980787491,977,40,
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,0.11886363636363637,0.6274396013087983,-0.30446699309040276,-1.2893388075317225,1045,72,
GOBP_BLOOD_VESSEL_MORPHOGENESIS,0.12292062074355253,0.6303029260686113,-0.29164046924695863,-1.2699418071370654,1100,86,
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.12193871009103731,0.6303029260686113,-0.386199435336717,-1.341210976172422,950,27,
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.12288500143389733,0.6303029260686113,-0.4812998279556556,-1.3735656438726356,856,13,
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.12328586497890295,0.6303029260686113,-0.4092618678291426,-1.3491304200348955,934,22,
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,0.12277763463024993,0.6303029260686113,-0.389849744133784,-1.3416759222089074,952,26,
GOBP_REGULATION_OF_CELL_SHAPE,0.12275215011727912,0.6303029260686113,-0.3985094222600403,-1.3423602730797923,941,24,
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.12143283582089552,0.6303029260686113,-0.3325027356524003,-1.3093031193665394,1016,48,
GOBP_RESPONSE_TO_GROWTH_HORMONE,0.12321215733015495,0.6303029260686113,-0.5207518178149291,-1.3729794004253066,826,10,
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.12317766246602421,0.6303029260686113,-0.3541778365457875,-1.3209506474168653,996,37,
GOBP_VIRAL_GENOME_REPLICATION,0.12280478493255281,0.6303029260686113,-0.3750481533106694,-1.333263700449672,964,30,
GOBP_AMINE_METABOLIC_PROCESS,0.1268129416139829,0.6401491673897773,-0.35554751871770707,-1.3189579910375462,1022,36,
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.12563826928245095,0.6401491673897773,-0.41933517679707083,-1.3495139495618707,934,20,
GOBP_GLAND_DEVELOPMENT,0.12654713707345286,0.6401491673897773,-0.3106549507842053,-1.2867594601991563,1093,63,
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS,0.1266614542611415,0.6401491673897773,-0.396199754700451,-1.3345802663777406,971,24,
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,0.12671475038891247,0.6401491673897773,-0.4680720626017164,-1.366281287140317,895,14,
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.12800687285223367,0.6434951505737235,0.3116402481368129,1.3121550353461509,297,24,
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,0.12811959476155177,0.6434951505737235,-0.35239048298082304,-1.3142844882019664,1036,37,
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,0.12920980212291966,0.6441156968671232,-0.40208885850858356,-1.3404536802210771,985,23,
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.1291490645745323,0.6441156968671232,0.24694476084231878,1.25949790252885,213,47,
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.12881113157356253,0.6441156968671232,-0.24690217864057487,-1.2047601109726025,1258,229,
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.1297494412422068,0.645196848366098,-0.3198314073236033,-1.2897155283954571,1102,54,
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.13030187237294613,0.6463360865347874,0.33646470259198114,1.3184565443074734,340,19,
GOBP_ALDEHYDE_METABOLIC_PROCESS,0.13849765258215962,0.646350165275634,-0.34830072588563454,-1.2990312263509287,1120,37,
GOBP_AMP_BIOSYNTHETIC_PROCESS,0.136996336996337,0.646350165275634,-0.4963182411534608,-1.344549141850062,934,11,
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.13757616790792146,0.646350165275634,-0.4211503332704003,-1.3374599179376352,1015,19,
GOBP_B_CELL_MEDIATED_IMMUNITY,0.1415070564516129,0.646350165275634,-0.3649175677125628,-1.3105271185125669,1122,31,
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.13617021276595745,0.646350165275634,-0.29021687977925514,-1.2565470097756575,1215,82,
GOBP_CELL_ADHESION,0.13290416363825147,0.646350165275634,-0.2548611927293862,-1.2178666673514762,1279,182,
GOBP_CELL_MORPHOGENESIS,0.1361984177891811,0.646350165275634,-0.26737265769587143,-1.2292134412084161,1273,127,
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.13732867508734212,0.646350165275634,-0.41384973648047974,-1.331860581477487,1021,20,
GOBP_ELECTRON_TRANSPORT_CHAIN,0.13176206509539842,0.646350165275634,-0.2938144060621565,-1.264480954003386,1173,79,
GOBP_EMBRYO_IMPLANTATION,0.14134742404227213,0.646350165275634,0.3835417707010689,1.3174983098317767,427,13,
GOBP_ENDOCYTIC_RECYCLING,0.1334841628959276,0.646350165275634,0.34289985052316896,1.316640574456704,353,18,
GOBP_GLUTATHIONE_METABOLIC_PROCESS,0.13864500065522212,0.646350165275634,-0.39699270008257004,-1.3234644894673782,1057,23,
GOBP_IMMUNOGLOBULIN_PRODUCTION,0.13936022253129346,0.646350165275634,-0.45034906611576125,-1.3426227116738787,1001,15,
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,0.14041948098115892,0.646350165275634,0.36589008363201914,1.3179346288606775,394,15,
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.14003182541486703,0.646350165275634,-0.29694433879892634,-1.2589888023936193,1231,73,
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.13419964559952746,0.646350165275634,-0.32060481480639996,-1.2849333629668094,1135,52,
GOBP_MICROTUBULE_BASED_MOVEMENT,0.14162149694383577,0.646350165275634,-0.3042860750873189,-1.2666662345381206,1227,65,
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS,0.13477051460361614,0.646350165275634,-0.45290893918096986,-1.3502544444228657,968,15,
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.13751489868891537,0.646350165275634,-0.5108532664797307,-1.3468815422664904,922,10,
GOBP_NEUROBLAST_PROLIFERATION,0.13110846245530394,0.646350165275634,-0.5149103875858413,-1.3575782763212916,879,10,
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH,0.13679245283018868,0.646350165275634,0.26404435306977725,1.2583657754204123,260,37,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.13744437380801017,0.646350165275634,-0.37255042345833483,-1.315977339567115,1080,29,
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.14113046569498755,0.646350165275634,0.3654573384709285,1.3163758825081886,396,15,
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS,0.14034857816799895,0.646350165275634,-0.3960118884810041,-1.3201947333099975,1070,23,
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,0.13152312261349172,0.646350165275634,-0.4648823473847169,-1.356970651961474,929,14,
GOBP_REGULATION_OF_CELL_DEVELOPMENT,0.14132457580733443,0.646350165275634,-0.2772132128978027,-1.2372650985889333,1290,101,
GOBP_REGULATION_OF_FIBRINOLYSIS,0.13751489868891537,0.646350165275634,-0.510879573355544,-1.346950901215121,922,10,
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.13964110929853182,0.646350165275634,0.3979814789821837,1.323897710425725,427,12,
GOBP_REGULATION_OF_MRNA_PROCESSING,0.13265434427260153,0.646350165275634,-0.36490019720175504,-1.319239127774107,1054,32,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.14133926365208796,0.646350165275634,-0.34748165607050363,-1.2959764027822693,1143,37,
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,0.13397706698853348,0.646350165275634,0.24524585726725795,1.2508329465197037,221,47,
GOBP_RESPONSE_TO_NUTRIENT_LEVELS,0.13226016967587556,0.646350165275634,-0.27535022203580595,-1.2387038172671088,1215,108,
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,0.13096168881939016,0.646350165275634,-0.3940482925090134,-1.327333167028269,1004,24,
GOBP_RIBOSOME_ASSEMBLY,0.13487619758616398,0.646350165275634,-0.3555572329365406,-1.3103576711323541,1083,35,
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,0.14078334702821144,0.646350165275634,-0.4346740129856435,-1.3388559392220352,1027,17,
GOBP_ACETYL_COA_METABOLIC_PROCESS,0.1479020067761272,0.6481166267180788,-0.386876541435397,-1.3031754603546286,1134,24,
GOBP_AEROBIC_RESPIRATION,0.14704604691572545,0.6481166267180788,-0.27211219182139357,-1.2237590766014736,1353,107,
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.14977656047282686,0.6481166267180788,-0.47542536401205426,-1.323486392131507,1038,12,
GOBP_CELLULAR_RESPIRATION,0.14628632938643704,0.6481166267180788,-0.26871210325204986,-1.224649121092133,1358,119,
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,0.14313321308940993,0.6481166267180788,-0.3798227797221286,-1.3071679177112898,1110,26,
GOBP_IMPORT_INTO_NUCLEUS,0.14727463312368974,0.6481166267180788,0.26088095088144997,1.2432898345741064,280,37,
GOBP_JNK_CASCADE,0.14978983568972107,0.6481166267180788,0.3275256183471994,1.283428221776594,391,19,
GOBP_MACROMOLECULE_METHYLATION,0.1447241045498548,0.6481166267180788,0.27988791761914256,1.267605427788745,298,31,
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,0.14794073036985184,0.6481166267180788,-0.30924064364708326,-1.2654963516323026,1267,59,
GOBP_MYELOID_CELL_DIFFERENTIATION,0.14513788098693758,0.6481166267180788,-0.2860500700266646,-1.2455985405569185,1299,86,
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.1472108843537415,0.6481166267180788,-0.4221358513618072,-1.3210765275221419,1081,18,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.14489398001462345,0.6481166267180788,-0.3380304704708455,-1.2884932838795677,1188,41,
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.14798331015299027,0.6481166267180788,-0.44572479798351555,-1.3288364114761853,1063,15,
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,0.14942903752039152,0.6481166267180788,0.3911762411116285,1.3012598759748064,457,12,
GOBP_NUCLEUS_ORGANIZATION,0.1455223880597015,0.6481166267180788,0.2822221706669603,1.2736543942243415,311,30,
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.14968501780334156,0.6481166267180788,-0.4311181743613933,-1.3279034656009592,1092,17,
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.14948260815359682,0.6481166267180788,-0.35221784389246724,-1.2908249416019302,1198,34,
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.1476460071513707,0.6481166267180788,-0.5051478464389408,-1.3318390135247815,990,10,
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.1481001167163792,0.6481166267180788,-0.38173291380072505,-1.3001956534522585,1141,25,
GOBP_REGENERATION,0.14611644433362422,0.6481166267180788,-0.3534603192186543,-1.2953784251013545,1171,34,
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.14975167350464264,0.6481166267180788,-0.26961156651033946,-1.222753905170818,1386,114,
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.14722911497105046,0.6481166267180788,0.3105955252431458,1.2738498309028479,355,22,
GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS,0.14392133492252682,0.6481166267180788,-0.5072652091126273,-1.3374215102818723,965,10,
GOBP_TORC1_SIGNALING,0.14832089552238806,0.6481166267180788,0.2808504515157214,1.267463895014133,317,30,
GOBP_DNA_RECOMBINATION,0.1518274415817855,0.6541014131939422,-0.32417108128582867,-1.271018035915868,1266,47,
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS,0.15165056941040797,0.6541014131939422,-0.474474086244801,-1.3208382305578954,1051,12,
GOBP_B_CELL_DIFFERENTIATION,0.15420432758148453,0.6553206001826827,-0.42821973586385437,-1.3189758750826182,1125,17,
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,0.15882783882783882,0.6553206001826827,-0.4855981791263477,-1.315507996463915,1083,11,
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,0.1585348606986282,0.6553206001826827,-0.4503625714330328,-1.3145880793593228,1120,14,
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.15899474291575844,0.6553206001826827,-0.37077274713430447,-1.2876364712666188,1239,27,
GOBP_MITOTIC_CELL_CYCLE,0.15725548689537608,0.6553206001826827,-0.2618072171569589,-1.2081438186027973,1475,132,
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.15738916256157637,0.6553206001826827,-0.3398215910298718,-1.2750895760725116,1277,38,
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.15379348123801698,0.6553206001826827,-0.42837981770942674,-1.3194689492561444,1122,17,
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.15767504956694145,0.6553206001826827,-0.252086261816352,-1.1977820473971337,1510,171,
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,0.15423771952150675,0.6553206001826827,-0.36304927316846825,-1.2906087208199186,1211,30,
GOBP_NEUTROPHIL_CHEMOTAXIS,0.1578125,0.6553206001826827,0.31547884459131387,1.2624828800593253,403,20,
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,0.15428368290081762,0.6553206001826827,0.35893111502966557,1.2928684515782678,433,15,
GOBP_ONE_CARBON_METABOLIC_PROCESS,0.15813752342511173,0.6553206001826827,-0.4709964478444705,-1.311157200793832,1096,12,
GOBP_REGULATION_OF_CELL_CYCLE_PROCESS,0.1556515000553526,0.6553206001826827,-0.28042834817629286,-1.230994964598026,1405,90,
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,0.15892361530107396,0.6553206001826827,-0.32801680809543354,-1.2654280575745502,1316,43,
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,0.15300953516090585,0.6553206001826827,-0.5024869635482571,-1.3248235077293675,1026,10,
GOBP_REGULATION_OF_LIPID_LOCALIZATION,0.15508824633871574,0.6553206001826827,-0.3534484718007148,-1.286833049327859,1238,33,
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL,0.1563721657544957,0.6553206001826827,-0.38400842233852517,-1.2935143358766483,1199,24,
GOBP_REGULATION_OF_OSSIFICATION,0.15784921435779156,0.6553206001826827,-0.47106116874333026,-1.311337370459591,1094,12,
GOBP_SECRETORY_GRANULE_ORGANIZATION,0.15819022457067372,0.6553206001826827,0.3769928755504617,1.2950023030046214,478,13,
GOBP_SENSORY_PERCEPTION,0.1550453172205438,0.6553206001826827,-0.32822399244995826,-1.270518767025141,1282,44,
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,0.15326007326007327,0.6553206001826827,-0.4881624665670513,-1.3224547701102798,1045,11,
GOBP_MITOCHONDRIAL_TRANSLATION,0.1598199212155318,0.6555551090826841,-0.2873408485556109,-1.2333812423224955,1419,78,
GOBP_NOTCH_SIGNALING_PATHWAY,0.15966946554711448,0.6555551090826841,-0.3994040898589424,-1.2989297666536268,1197,21,
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING,0.16032705296836117,0.6555551090826841,0.35464420531030516,1.277427019785799,450,15,
GOBP_TUBE_DEVELOPMENT,0.16036340587365308,0.6555551090826841,-0.2581258188601381,-1.2023476077839654,1517,142,
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.16097133558643134,0.6566973466066862,-0.3513276389510536,-1.2791115339705001,1285,33,
GOBP_RESPONSE_TO_ETHANOL,0.16141633064516128,0.657171578329282,-0.3568846689283248,-1.2816785986591663,1280,31,
GOBP_CHROMOSOME_SEPARATION,0.16261398176291794,0.6580270233685688,0.413334820590444,1.2948321100764852,534,10,
GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,0.16246056782334384,0.6580270233685688,-0.45755325563078536,-1.3057960873288013,1132,13,
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.16238253178551687,0.6580270233685688,-0.4319017865360221,-1.307614554423667,1174,16,
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.16318293210321463,0.6582227652016245,-0.46808123845145544,-1.303041857663398,1131,12,
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS,0.16332090622311443,0.6582227652016245,-0.4571986490190061,-1.3047840872599483,1138,13,
GOBP_ANATOMICAL_STRUCTURE_MATURATION,0.1647228410431136,0.6588312116338176,-0.38635577236720087,-1.2880038976091537,1256,23,
GOBP_CELL_JUNCTION_ASSEMBLY,0.16530541815253652,0.6588312116338176,-0.29740611622422897,-1.2409440109420056,1436,66,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION,0.16641835518474374,0.6588312116338176,-0.4955886611703173,-1.3066359052308159,1116,10,
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT,0.166007326007326,0.6588312116338176,-0.4826117746714877,-1.3074176882421833,1132,11,
GOBP_NEURAL_TUBE_DEVELOPMENT,0.16462585034013605,0.6588312116338176,-0.41451820734021444,-1.2972370675959572,1209,18,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.16643809998753273,0.6588312116338176,-0.3468960664251953,-1.2713214348729893,1334,34,
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION,0.164620711362921,0.6588312116338176,0.39631473699432535,1.2849586964811803,522,11,
GOBP_RESPONSE_TO_ACID_CHEMICAL,0.16531604538087522,0.6588312116338176,-0.34735199290877666,-1.272992336239143,1325,34,
GOBP_VITAMIN_METABOLIC_PROCESS,0.16569006358309438,0.6588312116338176,-0.34719659607901676,-1.2724228304427212,1328,34,
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,0.16686658669865387,0.6592219502185951,-0.3967527387490008,-1.2903071236562313,1251,21,
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.17053811135753472,0.6712153504016488,-0.3037590713116419,-1.2412321661529688,1460,58,
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.17225286380992788,0.6712153504016488,-0.44303314237958924,-1.2931938057821288,1217,14,
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.17201465201465202,0.6712153504016488,-0.47935624751281575,-1.2985983141299422,1173,11,
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.17194512116938068,0.6712153504016488,-0.3656757193326975,-1.2699352811356417,1340,27,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.17225286380992788,0.6712153504016488,-0.44303314237958924,-1.2931938057821288,1217,14,
GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0.17201465201465202,0.6712153504016488,-0.47939463977052044,-1.2987023205372636,1173,11,
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.1706223897320974,0.6712153504016488,-0.2379291408492699,-1.167589814081597,1674,247,
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,0.17357656163626312,0.6738410280694477,-0.4261795001677528,-1.2902899098563423,1255,16,
GOBP_METABOLIC_COMPOUND_SALVAGE,0.174421768707483,0.6738410280694477,-0.4109250862776275,-1.2859923749667577,1281,18,
GOBP_POLYOL_METABOLIC_PROCESS,0.17494922139471902,0.6738410280694477,-0.4039937032147689,-1.2829750862432046,1291,19,
GOBP_RESPONSE_TO_FUNGUS,0.17399452212772093,0.6738410280694477,-0.46324784282381626,-1.2895866787327126,1206,12,
GOBP_SINGLE_FERTILIZATION,0.17369727047146402,0.6738410280694477,0.30135855646666176,1.235966119910013,419,22,
GOBP_TELOMERASE_RNA_LOCALIZATION,0.1749354746200172,0.6738410280694477,-0.45196790049692964,-1.289856227235191,1219,13,
GOBP_TRNA_PROCESSING,0.17556302102774668,0.6749047673739723,-0.3410751884334888,-1.2569860719905612,1410,35,
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.1762023217247098,0.6760622670397215,-0.42455775214431213,-1.2853799479502646,1274,16,
GOBP_COLLAGEN_METABOLIC_PROCESS,0.17889973129684628,0.6850968637210646,-0.44058162624862907,-1.286037940515922,1264,14,
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.1802741358760429,0.6869825188716727,-0.4885551226785895,-1.2880917482430188,1209,10,
GOBP_NERVE_DEVELOPMENT,0.18042312276519668,0.6869825188716727,-0.488349651679656,-1.2875500171548695,1210,10,
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.18014069888132855,0.6869825188716727,-0.29444459171270193,-1.2256986198195752,1561,65,
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,0.18132716049382716,0.6871205022693418,-0.2717664340917547,-1.2036745008287477,1644,96,
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.1809775429326288,0.6871205022693418,0.36737186805646704,1.2619533313396911,547,13,
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS,0.18149055787804527,0.6871205022693418,-0.4603583138581961,-1.2815428246282623,1258,12,
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,0.18280297901150983,0.6907810114253462,-0.4005258708571604,-1.271962185589863,1349,19,
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.18403575989782886,0.6941273283693583,-0.3578787697804595,-1.253000684231862,1440,28,
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,0.18452532451005346,0.6943226580074807,-0.35276939918540984,-1.2540646591952354,1449,30,
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.1851295531355614,0.6943226580074807,-0.34284378831237344,-1.248223582095098,1478,33,
GOBP_TUBE_CLOSURE,0.18509442121954736,0.6943226580074807,-0.4588660715734379,-1.277388729144222,1283,12,
GOBP_DIGESTIVE_SYSTEM_PROCESS,0.18642611683848798,0.6978760441201076,0.29168616926142277,1.2281387851070518,433,24,
GOBP_APICAL_JUNCTION_ASSEMBLY,0.196048632218845,0.6985319355705808,0.39769299993563717,1.2458318066058762,644,10,
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.18797751189274903,0.6985319355705808,-0.4575065046673378,-1.2736039746157064,1303,12,
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.19492719586660404,0.6985319355705808,-0.3007492365133612,-1.2169648679890097,1659,55,
GOBP_BONE_MINERALIZATION,0.19028398443131037,0.6985319355705808,-0.45659472319832095,-1.2710657626098134,1319,12,
GOBP_EPITHELIUM_DEVELOPMENT,0.19329223696583428,0.6985319355705808,-0.24735263315695244,-1.1714117737332976,1849,165,
GOBP_ERAD_PATHWAY,0.19577517917766882,0.6985319355705808,-0.3415218766257987,-1.2347184958809,1556,32,
GOBP_ERYTHROCYTE_DEVELOPMENT,0.19488049780794794,0.6985319355705808,-0.43501920729776566,-1.2698014899113788,1377,14,
GOBP_FIBRINOLYSIS,0.1964625850340136,0.6985319355705808,-0.40366593912231163,-1.2632748330053725,1443,18,
GOBP_GLUCAN_METABOLIC_PROCESS,0.18952745849297573,0.6985319355705808,-0.35600224348236564,-1.2464306137665668,1483,28,
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,0.1910681399631676,0.6985319355705808,0.27394675486164,1.2078501871880474,414,28,
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.19675615212527964,0.6985319355705808,-0.2751325001100122,-1.1946902178996412,1758,84,
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.19021354829585632,0.6985319355705808,-0.43670965669536943,-1.2747358356314926,1344,14,
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.1957883513261362,0.6985319355705808,-0.3847410998538047,-1.251243238975494,1468,21,
